Class_id,Image_id,class_description
/m/02xwb,4add5bcb19407e6d,Fruit
/m/02xwb,4ae43564f71360c2,Fruit
/m/01tcjp,4afd38053dd437d6,Muffin
/m/02xwb,4afe9ab88793b61d,Fruit
/m/02xwb,4b036e777f4ac009,Fruit
/m/01tcjp,4b07f4ed9677e1da,Muffin
/m/02xwb,4b19ffefea59b912,Fruit
/m/02xwb,4b1e4675dee419f4,Fruit
/m/02xwb,4b214d538ed15f1c,Fruit
/m/01dwsz,4b2aa2f148746159,Waffle
/m/02gy8y,4b2ed6133e94ae78,Energy bar
/m/02xwb,4b355ca83278791e,Fruit
/m/01tcjp,4b4c4ec37932cdbb,Muffin
/m/02xwb,4b596dc8ee2c0a9b,Fruit
/m/01tcjp,4b5a7009538382a8,Muffin
/m/02xwb,4b5bec537f2feb5a,Fruit
/m/01bf_1,4b5feaca089a8b1b,Oatmeal
/m/02xwb,4b6056735793cea1,Fruit
/m/02xwb,4b6a25fa895272f5,Fruit
/m/02xwb,4b74593990e30f18,Fruit
/m/02xwb,4b7a5ba7d9de3e0c,Fruit
/m/02xwb,4b81fa0b81d5335c,Fruit
/m/02xwb,4b8bd0cfaf196a35,Fruit
/m/0kdzn,4b97debaa8b56f6e,Sausage
/m/02xwb,4b9abdf9dce4ba6a,Fruit
/m/02xwb,4b9e7f2fd517019e,Fruit
/m/02xwb,4ba0ae387a33f3e8,Fruit
/m/02xwb,4bac3cc0022db7d3,Fruit
/m/017z01,4bc9f95c6a57c852,French toast
/m/02xwb,4bcd2ffbd8f67e39,Fruit
/m/0jy4k,4bd2d554d5217254,Doughnut
/m/02xwb,4bd6f7def1689b15,Fruit
/m/02xwb,4bda673ba6579677,Fruit
/m/02xwb,4bdd92d7ca581897,Fruit
/m/02xwb,4be2cabf374f229f,Fruit
/m/02xwb,4bec1d2d59b98f28,Fruit
/m/02xwb,4bed59e690f9de10,Fruit
/m/02xwb,4bf0ba89a58d9d45,Fruit
/m/01pmj8,4bf0e92c911c214e,Scone
/m/02xwb,4bf33569785a93e5,Fruit
/m/02xwb,4bfd18f175ad4f55,Fruit
/m/02xwb,4bfe93da7a763143,Fruit
/m/02xwb,4c07b07943f4ab85,Fruit
/m/02xwb,4c0c61d9b32f4d05,Fruit
/m/02xwb,4c1a7eabc2a76a64,Fruit
/m/01dwwc,4c1bf802de14a0c0,Pancake
/m/02xwb,4c23de7078986b77,Fruit
/m/02xwb,4c241026a0d5701c,Fruit
/m/02xwb,4c25e244982f5b2f,Fruit
/m/02xwb,4c26569668a5742b,Fruit
/m/027x8l3,4c3e5c4e7434647f,Breakfast sandwich
/m/02xwb,4c47ccc9ba4b2641,Fruit
/m/02xwb,4c4b0411ba33fa48,Fruit
/m/01yyk,4c4eab23859cf4cf,Cereal
/m/01dwsz,4c581a62d7660099,Waffle
/m/07ql1_,4c5e4ce46154d953,Sticky bun
/m/0cl1s,4c5e4ce46154d953,Bread pudding
/m/09gnq8,4c7ac8daacb98f9f,Home fries
/m/02xwb,4c7b910e7eb52dd9,Fruit
/m/02xwb,4c8482b852af115e,Fruit
/m/02xwb,4c85c5c2ae529ab0,Fruit
/m/02xwb,4c893548baa56ed1,Fruit
/m/01dwsz,4c8c80d9d78c7f2b,Waffle
/m/027x8l3,4c94bb648839a767,Breakfast sandwich
/m/017z0v,4c9e5925190d1b4d,Toast
/m/02xwb,4ca94653f8bbe31e,Fruit
/m/02xwb,4cce4072af3e3b2f,Fruit
/m/02xwb,4cde8d2765a108a8,Fruit
/m/01dwsz,4ce4da773e9afebe,Waffle
/m/02xwb,4ce82ecdcabfbb37,Fruit
/m/02xwb,4ce8a8bba3908ee6,Fruit
/m/02xwb,4ced7a8a485a7d8b,Fruit
/m/02xwb,4ceff897c23ce3d8,Fruit
/m/01f79n,4cfa2b5decced1d7,Quiche
/m/0cl1s,4d0cd46b115bf021,Bread pudding
/m/02xwb,4d0d619f5733ce16,Fruit
/m/027x8l3,4d120a61ddcf8c2f,Breakfast sandwich
/m/02xwb,4d158a80586e6695,Fruit
/m/02xwb,4d1bd2c10cd4c6d8,Fruit
/m/01tcjp,4d1fbf53e1e9cdf0,Muffin
/m/02xwb,4d2252a9390b2e31,Fruit
/m/07tyc5,4d2c839e2972f1d8,Frittata
/m/02xwb,4d2d798dfce79fea,Fruit
/m/01tcjp,4d2edf166cf2dde8,Muffin
/m/02xwb,4d3753e45c8ebb6e,Fruit
/m/04rx8j,4d452ef689c2eb77,Fruit salad
/m/02xwb,4d4e760c0221223f,Fruit
/m/02xwb,4d5a99c0a0fc06b3,Fruit
/m/02xwb,4d6235a8d806a332,Fruit
/m/0jy4k,4d63523841984514,Doughnut
/m/01dwwc,4d762e33268919b2,Pancake
/m/0b0y41,4d7df30fe9453017,Poached egg
/m/02xwb,4d8e945bfb323abe,Fruit
/m/02xwb,4d9276abe96649ec,Fruit
/m/02xwb,4d9b13910f557082,Fruit
/m/02xwb,4da0212c6d4e3238,Fruit
/m/01dwwc,4dac5000388b7ede,Pancake
/m/01tcjp,4db18a7d7ebff874,Muffin
/m/02xwb,4dbcb2ed45f2fe85,Fruit
/m/02xwb,4dc4dbfaf00453c7,Fruit
/m/0l6sg,4dc71b6918346301,Breakfast cereal
/m/01tcjp,4dc9211122ff877e,Muffin
/m/0b0y41,4dcd89515a3ee024,Poached egg
/m/02xwb,4de48f9ecd8b4da0,Fruit
/m/016bn0,4de6b082044327de,Omelette
/m/01tcjp,4e03ceecfacb10ef,Muffin
/m/02xwb,4e04d276b841ff56,Fruit
/m/02xwb,4e08e1574e195227,Fruit
/m/01tcjp,4e0cb15e6163097c,Muffin
/m/07tyc5,4e0e714713670233,Frittata
/m/01tcjp,4e0eadc3bc5cedf6,Muffin
/m/01tcjp,4e112ca5a1ac603e,Muffin
/m/01xg0j,4e202743a506790e,Breakfast sausage
/m/0kdzn,4e202743a506790e,Sausage
/m/01pmj8,4e29a7b13505b897,Scone
/m/04rx8j,4e2c3ea497570173,Fruit salad
/m/0h0xm,4e2cfce41d5834d2,Bacon
/m/02xwb,4e38cf1789ad1fb1,Fruit
/m/016bn0,4e43d3d017547c7f,Omelette
/m/02xwb,4e4417330d4724d5,Fruit
/m/02xwb,4e5506fb9ab3dc08,Fruit
/m/016bn0,4e574636a39d212a,Omelette
/m/02xwb,4e5ad44e9a30fdd2,Fruit
/m/01tcjp,4e61ae54e7e0174a,Muffin
/m/02xwb,4e62fd4235cb8980,Fruit
/m/02xwb,4e67a26a51b0ecbc,Fruit
/m/01tcjp,4e68622d3a799489,Muffin
/m/015wgc,4e73585c70bca537,Croissant
/m/01pmj8,4e775db44812da70,Scone
/m/02xwb,4e870b320b637650,Fruit
/m/01xg0j,4e908a51bc42ed26,Breakfast sausage
/m/0kdzn,4e908a51bc42ed26,Sausage
/m/02xwb,4ea31746df847ddf,Fruit
/m/0l6sg,4ea54606a558e1af,Breakfast cereal
/m/02xwb,4ea9851d74ceca1f,Fruit
/m/07tyc5,4eaf24b90e43fc22,Frittata
/m/02xwb,4eb3b4e86a341007,Fruit
/m/02xwb,4eba5a7223105a1d,Fruit
/m/02xwb,4ec90e52671bc0a7,Fruit
/m/01tcjp,4ecdc5a455d6a71e,Muffin
/m/02xwb,4ed26e3ffa7589fd,Fruit
/m/02xwb,4ed5530e705da6be,Fruit
/m/0jy4k,4ee16d3d89768e69,Doughnut
/m/02xwb,4ef0a1121fcb395c,Fruit
/m/01tcjp,4effa4ba7d19c42e,Muffin
/m/02xwb,4f085758a84fb73a,Fruit
/m/015wgc,4f089bc9700c6093,Croissant
/m/02xwb,4f207ac3d5fba4e9,Fruit
/m/0cl1s,4f21a405db0b4109,Bread pudding
/m/02xwb,4f23719b564fe6ca,Fruit
/m/02xwb,4f2a374686d4e31f,Fruit
/m/015wgc,4f2de134cdf48f66,Croissant
/m/02xwb,4f3494b9163d287b,Fruit
/m/02xwb,4f34e41b94312fab,Fruit
/m/01dwwc,4f3888f838c2a908,Pancake
/m/02xwb,4f40e8744ad44c68,Fruit
/m/02xwb,4f449336c2c84f7a,Fruit
/m/014l8n,4f5b60cc4c6f9e3c,Yogurt
/m/0jy4k,4f637eaef91a2e4c,Doughnut
/m/0jy4k,4f65aea4b66bef41,Doughnut
/m/02xwb,4f6826d0727ee159,Fruit
/m/0mjqn,4f69179b99097ebd,Pie
/m/01yyk,4f69fd242d898619,Cereal
/m/02xwb,4f6ea57d13bfe996,Fruit
/m/015wgc,4f6f94e222da3982,Croissant
/m/02xwb,4f6ffe22d522c610,Fruit
/m/02xwb,4f8fc6120801f196,Fruit
/m/02xwb,4f9392d17e0fbf80,Fruit
/m/01dwwc,4fa039b899160f0d,Pancake
/m/0b0y41,4fb8bf982d7536cf,Poached egg
/m/07ql1_,4fc20a4431fa773d,Sticky bun
/m/014l8n,4fcedbde595bd8ce,Yogurt
/m/02xwb,4fe061dd1c5decca,Fruit
/m/02xwb,4ff6e3bbc9d6defa,Fruit
/m/0cl1s,500ed71f4e5b8336,Bread pudding
/m/02xwb,501effb9af4a5799,Fruit
/m/02xwb,5023519cb01537c7,Fruit
/m/0jy4k,5025697a0aaef2a9,Doughnut
/m/02xwb,502621a054ea4a7c,Fruit
/m/02xwb,5028439846628ce2,Fruit
/m/02xwb,5039ab75da3cd169,Fruit
/m/02xwb,503ef36770ce5b26,Fruit
/m/015wgc,504406e151118854,Croissant
/m/01tcjp,5045a0435acb933e,Muffin
/m/01x5j8,5057f3427273e93e,Crêpe
/m/02xwb,505c56e51a9f1d33,Fruit
/m/02gy8y,506682942993dd12,Energy bar
/m/02xwb,506a21fac7e7b7d3,Fruit
/m/02xwb,506d5669eff3ac7d,Fruit
/m/02xwb,50771909d1d323d8,Fruit
/m/02xwb,5088b4de8030f397,Fruit
/m/0kdzn,5088d9878b00603f,Sausage
/m/01tcjp,50994a9e6defb75a,Muffin
/m/01tqs1,509c7c43339054e8,Biscuit
/m/02xwb,509ebc86a6554f88,Fruit
/m/02xwb,50a2bde8694536f0,Fruit
/m/01dwwc,50a92e000b826f6a,Pancake
/m/02xwb,50ac6f69998facc1,Fruit
/m/02xwb,50ba780df9aa0ff8,Fruit
/m/02xwb,50c65c992151348f,Fruit
/m/01tcjp,50d5c32afa6cf3ab,Muffin
/m/01tcjp,50ed7c41c9c31e20,Muffin
/m/02xwb,50f54bc57dc26554,Fruit
/m/06y1hm,50f72700a2da7743,Turnover
/m/01xg0j,50fe6ac9752abb10,Breakfast sausage
/m/01tcjp,5114366dbc0f70d6,Muffin
/m/01dwsz,511b898dbaa67e2b,Waffle
/m/02xwb,5129fb706043de70,Fruit
/m/02xwb,512ae08a57101a01,Fruit
/m/02xwb,513dad426e937ec4,Fruit
/m/02xwb,513f5a767ecdbabb,Fruit
/m/02xwb,514ac3f662cd8df4,Fruit
/m/02xwb,51508b4f841b1700,Fruit
/m/0h0xm,515a19aba58f5969,Bacon
/m/02xwb,515c3c70801c5647,Fruit
/m/02xwb,51715f5892be1cc5,Fruit
/m/02xwb,51753ff6056c6a7c,Fruit
/m/02xwb,518632860bb9a630,Fruit
/m/02xwb,518e163da29e2e3e,Fruit
/m/02xwb,51980fe7e2e71a08,Fruit
/m/02xwb,51a1e1dcdfe44da8,Fruit
/m/01tcjp,51a3a1d0f6d0bf34,Muffin
/m/02xwb,51aeb6a22aca6dfd,Fruit
/m/02xwb,51c756766e32d4c8,Fruit
/m/02xwb,51ce9c5c1aaef5da,Fruit
/m/02xwb,51eb96d955f19d7f,Fruit
/m/02xwb,5201ddba2d61921a,Fruit
/m/02xwb,520abf1ffad4c88b,Fruit
/m/02xwb,521415a353e677ba,Fruit
/m/01tcjp,521e0f46cde390fa,Muffin
/m/02xwb,521f98f6364c4722,Fruit
/m/02xwb,522fdb0a1b899659,Fruit
/m/02xwb,5232e1c143109d86,Fruit
/m/02xwb,52383997e6b728d1,Fruit
/m/02xwb,5259c439a214af3a,Fruit
/m/02xwb,5264f17f1911503b,Fruit
/m/02xwb,5267a3f682c8e31d,Fruit
/m/01dwsz,526dd021c0aeac49,Waffle
/m/01tcjp,527e0124f09c9771,Muffin
/m/02xwb,527e4fbe06170f36,Fruit
/m/02xwb,5280ffd7d7e23d26,Fruit
/m/02xwb,5299bc700db7bf6a,Fruit
/m/02xwb,529bf35cd6a22af0,Fruit
/m/02xwb,52a4355c88e5ac0a,Fruit
/m/01dwsz,52abd3a1d147812f,Waffle
/m/0jy4k,52c4c40ee56f1a1d,Doughnut
/m/03q2b,52c923b7300f30d0,Ham
/m/02xwb,52c9c0750644afe7,Fruit
/m/02xwb,52cfa0671f10aed3,Fruit
/m/017z0v,52d26187d128e1bc,Toast
/m/02xwb,52d3271b796cc026,Fruit
/m/02xwb,52d50dc1a9315dc8,Fruit
/m/02xwb,52ebd74a68f98681,Fruit
/m/02xwb,52fd9364299644e8,Fruit
/m/01pmj8,52fefb9026a081cf,Scone
/m/02xwb,5301869e0045894f,Fruit
/m/02xwb,5301a48de32d0ac5,Fruit
/m/02xwb,530815c92956d773,Fruit
/m/02xwb,530c6787d83717cb,Fruit
/m/01tcjp,530c7f2592b9526c,Muffin
/m/02z9dy,531c06d1105221ae,Granola
/m/0l6sg,531c06d1105221ae,Breakfast cereal
/m/02xwb,531d3c5751ee2dd5,Fruit
/m/02xwb,53337c9ab43981e4,Fruit
/m/02xwb,533d90029f0f2fa7,Fruit
/m/02xwb,533dcc616fcdb807,Fruit
/m/02xwb,534dfab5c316550e,Fruit
/m/02xwb,537d4e897fbd0b72,Fruit
/m/0jy4k,537dcc25e45ab49b,Doughnut
/m/01tcjp,5384c7e05772ba92,Muffin
/m/02xwb,538937ea21ebc74c,Fruit
/m/02xwb,53adbefcdd16dfe0,Fruit
/m/02xwb,53b150868424f42b,Fruit
/m/02xwb,53b785909877f708,Fruit
/m/02xwb,53c2070a82b695a2,Fruit
/m/02xwb,53c577c4c642555c,Fruit
/m/02xwb,53c8cded865e0646,Fruit
/m/01tcjp,53d78859718761c7,Muffin
/m/02xwb,53dca12755aee559,Fruit
/m/02xwb,53e7553623a589c6,Fruit
/m/07tyc5,53e7a5d122db74f5,Frittata
/m/01f79n,53e7a7801d2b5c8c,Quiche
/m/02xwb,53e9bcb50a8e80ef,Fruit
/m/02xwb,53fe066dd7d438d1,Fruit
/m/02xwb,54068ab734617f43,Fruit
/m/02xwb,54068c1e4c2ddc83,Fruit
/m/02xwb,540814c47a1e230f,Fruit
/m/017z0v,5409cd486c434dcb,Toast
/m/02xwb,540f57b63d67b86c,Fruit
/m/04rx8j,5411865391562ca4,Fruit salad
/m/02xwb,541cf4d5aa8e210c,Fruit
/m/02xwb,5422f3c8b06c9495,Fruit
/m/01f79n,54285b08fb5f18c4,Quiche
/m/02xwb,54374937d4b14f99,Fruit
/m/02xwb,543a15dd5e76c572,Fruit
/m/02xwb,543e3a38c453a60f,Fruit
/m/02xwb,544209f1a6c202e8,Fruit
/m/01xg0j,54468e9f59084fb3,Breakfast sausage
/m/02xwb,544d6c64e3e3d5e8,Fruit
/m/01tcjp,544f6ae80c2d9759,Muffin
/m/02xwb,545697105b726709,Fruit
/m/0mjqn,545e57e1ff1556c7,Pie
/m/02xwb,54678c9725f16545,Fruit
/m/01f79n,5468563844d2172e,Quiche
/m/02xwb,5469cd3ac8942a34,Fruit
/m/02xwb,546d673d366b63af,Fruit
/m/02xwb,5470581aadf0f2b5,Fruit
/m/01f79n,547f28b2e2350cd9,Quiche
/m/02xwb,54a6f1d33248f0ce,Fruit
/m/02xwb,54a9e85d9156898b,Fruit
/m/02xwb,54aa9ac04a57f38e,Fruit
/m/01tcjp,54b8d249acb2344a,Muffin
/m/01xg0j,54bf3699b94ee4fe,Breakfast sausage
/m/0kdzn,54bf3699b94ee4fe,Sausage
/m/02xwb,54d1db1352a6ad9e,Fruit
/m/027x8l3,54e3c79b09ccbe85,Breakfast sandwich
/m/01tcjp,54e661e80f370b16,Muffin
/m/02xwb,54e6cdbab4c96339,Fruit
/m/02xwb,54f05422b5823750,Fruit
/m/04rx8j,54f23b792cc0005b,Fruit salad
/m/02xwb,54fe3f6bf6edfe4b,Fruit
/m/02xwb,5502ffc6ceea1133,Fruit
/m/02xwb,5507b57cd90523b9,Fruit
/m/03byy2b,551a3672ea064974,Monkey bread
/m/0400bw,5523121672a06c1c,Cinnamon roll
/m/02xwb,55269c2dc4e9694c,Fruit
/m/027x8l3,5529f3882fc127d7,Breakfast sandwich
/m/02xwb,552b16989e2985a6,Fruit
/m/02xwb,55393e81828ddcd5,Fruit
/m/02xwb,553b6c96d2c954a5,Fruit
/m/02xwb,5549dbd6e32b8691,Fruit
/m/02xwb,554c7f5f827a847d,Fruit
/m/02xwb,555d230dd637cc8c,Fruit
/m/02xwb,555e190f9f8402cf,Fruit
/m/02xwb,55676a0b5fffb461,Fruit
/m/02xwb,557144a1566d6246,Fruit
/m/01f79n,5585d530784dfbcc,Quiche
/m/02xwb,558a4b6bf760e453,Fruit
/m/02xwb,55a1ac3c0a656f6b,Fruit
/m/02xwb,55a29b418cd21c68,Fruit
/m/02xwb,55a4b7f9feeb31c5,Fruit
/m/0l6sg,55aa95f598800c85,Breakfast cereal
/m/01tcjp,55bb574f8885e10b,Muffin
/m/01dwwc,55bdf27951e424a3,Pancake
/m/02xwb,55bdf27951e424a3,Fruit
/m/02xwb,55dd183562a9cb6f,Fruit
/m/02xwb,55e99625007adb2c,Fruit
/m/02xwb,55e9bf68c95fea01,Fruit
/m/02xwb,55f027552a161fda,Fruit
/m/02xwb,55f2574d7df71d01,Fruit
/m/02xwb,55f5bf212f26bd2a,Fruit
/m/0jy4k,55fdfef921af08ed,Doughnut
/m/02xwb,55ffb67e3cd3bdeb,Fruit
/m/02xwb,5601ec49feeb2f75,Fruit
/m/0jy4k,5604b2f6a36c9202,Doughnut
/m/02xwb,5606250c36833f95,Fruit
/m/02xwb,560ae1d25138be3e,Fruit
/m/02xwb,5610993743722818,Fruit
/m/02xwb,56142c672849fbd0,Fruit
/m/02xwb,5617740601235e00,Fruit
/m/02xwb,561fbbbbf6b60fcb,Fruit
/m/01dwwc,562e618b911d1490,Pancake
/m/02xwb,562f00aa1dd87a75,Fruit
/m/02xwb,5632cb1b10430b1e,Fruit
/m/0jy4k,56342db55ebe723b,Doughnut
/m/02xwb,5636fd6d2db7f134,Fruit
/m/01tcjp,564cf0c55c31cea2,Muffin
/m/0cl1s,564f944b806b67cd,Bread pudding
/m/02xwb,56674d7d74499e10,Fruit
/m/02xwb,566f903b8ccb0074,Fruit
/m/01xg0j,567b6ee47ae474d4,Breakfast sausage
/m/0kdzn,567b6ee47ae474d4,Sausage
/m/02xwb,568ac3c3f36d7ae1,Fruit
/m/02xwb,568b5ef252a47f19,Fruit
/m/0l6sg,568ddf6b584a9de9,Breakfast cereal
/m/02xwb,568ec90f79ebbe1c,Fruit
/m/02xwb,568faed5ef4dc8cf,Fruit
/m/02xwb,569f9ba633fa5f47,Fruit
/m/02xwb,56b05f5dd18028e8,Fruit
/m/015wgc,56bc3018aebbbd97,Croissant
/m/02xwb,56c1be03fdc9f0a5,Fruit
/m/01tcjp,56cc9d8e6dfad298,Muffin
/m/02xwb,56cf39601dbe2af3,Fruit
/m/02xwb,56d7ff1cb1cb8c69,Fruit
/m/02w4tl,56dc979521b24bd1,English muffin
/m/02xwb,56ebb3de5c3cf439,Fruit
/m/01dwsz,56ef4945beda0175,Waffle
/m/02xwb,56f2853f40213e7d,Fruit
/m/02xwb,56f4e7de78c2d153,Fruit
/m/02xwb,56f8f3a2d204e0c6,Fruit
/m/02xwb,5702034ace5725f7,Fruit
/m/02xwb,5702bde34f328959,Fruit
/m/02xwb,5708c21cb33bfd84,Fruit
/m/01dwsz,5709c95da157e74d,Waffle
/m/02xwb,57113d91b079892e,Fruit
/m/02xwb,57160cc2cef68390,Fruit
/m/02xwb,571d21c9eb8029f0,Fruit
/m/02xwb,571e37c3ca34fa26,Fruit
/m/02xwb,57255513462a5b12,Fruit
/m/02xwb,572ae66c8a78cf37,Fruit
/m/01dwwc,5741fa134c52b697,Pancake
/m/02xwb,5741fa134c52b697,Fruit
/m/02xwb,57438981ec9ea6b8,Fruit
/m/02xwb,5743b6bc1a197836,Fruit
/m/01tcjp,5756b828429fdcbf,Muffin
/m/02xwb,5759d47fbe947a7d,Fruit
/m/02xwb,5764774c6ddc6aa1,Fruit
/m/02xwb,57664c95f24ba58f,Fruit
/m/0jy4k,57758cf6a254138f,Doughnut
/m/02xwb,5787a40ff5a917a1,Fruit
/m/02xwb,578e3699c31b7ba6,Fruit
/m/02xwb,5790e25a58b04d62,Fruit
/m/02xwb,57a18c62ef03fe6c,Fruit
/m/02xwb,57a583b66d478fd4,Fruit
/m/02xwb,57b88490becaeae2,Fruit
/m/02xwb,57bcd2303ce2f15e,Fruit
/m/02xwb,57c60e434d49da27,Fruit
/m/02xwb,57caf5268b3620b5,Fruit
/m/01dwsz,57cc907b3a98aba9,Waffle
/m/02xwb,57dc148cc3a35150,Fruit
/m/02xwb,57e3129e6e1ba3c2,Fruit
/m/02xwb,57e6fb6380c1b83a,Fruit
/m/02xwb,57f321b3605ea2d6,Fruit
/m/02xwb,5814419353072df4,Fruit
/m/02xwb,58184f8f4529ae58,Fruit
/m/01yyk,5818e8bd0b934cc7,Cereal
/m/02xwb,582451d58e1ac165,Fruit
/m/02xwb,582c84041321da1e,Fruit
/m/027x8l3,582dd0dd3570f71e,Breakfast sandwich
/m/02xwb,58301e4e9aebd796,Fruit
/m/01xg0j,583fd43e90286fca,Breakfast sausage
/m/02xwb,58429a2bee62bb98,Fruit
/m/02xwb,5842df2877477342,Fruit
/m/02xwb,5846422a8b142588,Fruit
/m/02xwb,584ebd89ecd626f6,Fruit
/m/03bmz,58608700b86096a0,Grits
/m/02xwb,5864e46c175e112f,Fruit
/m/02xwb,586bdc91c2ec4b15,Fruit
/m/02xwb,5871c210fde3b9bb,Fruit
/m/015wgc,587b6e939f091f2a,Croissant
/m/0jy4k,5892432ce2cd1ffe,Doughnut
/m/01tcjp,58a15abaeeac10fa,Muffin
/m/02xwb,58b441a5c42f88aa,Fruit
/m/02xwb,58b6c9f8cede0bfc,Fruit
/m/02xwb,58cbc4c8f0490c94,Fruit
/m/02xwb,58cd30d0a80f7c66,Fruit
/m/02xwb,58d9e4d02810daf0,Fruit
/m/014l8n,58e44116ce104e05,Yogurt
/m/02xwb,58e590cea5efc434,Fruit
/m/02xwb,58eedf4466c63862,Fruit
/m/02xwb,58ef61427f3f4781,Fruit
/m/02xwb,58f6b7bc4f91b3fc,Fruit
/m/02xwb,5906af9ce95d922e,Fruit
/m/02xwb,591441faec238f2a,Fruit
/m/02xwb,591d6f0246c2c2bc,Fruit
/m/02xwb,5939078ff48caa72,Fruit
/m/02xwb,593e67a095cf1f56,Fruit
/m/0l6sg,59408625d915db6d,Breakfast cereal
/m/02xwb,5947d5a934e2766e,Fruit
/m/02xwb,5954d7ae7bbe8f3f,Fruit
/m/02xwb,595799bb3539888b,Fruit
/m/02xwb,595af0268821ed79,Fruit
/m/02xwb,595dad6db85e2429,Fruit
/m/01tcjp,5962fabe44b2cc80,Muffin
/m/02xwb,5965f32990ee3bdb,Fruit
/m/02xwb,597329ad293452af,Fruit
/m/0jy4k,59732f6cd221fd1c,Doughnut
/m/01tcjp,5976761219f8e7df,Muffin
/m/02xwb,5976fe8fdf636395,Fruit
/m/02xwb,5979690c03760728,Fruit
/m/02xwb,5984565bc08c18b7,Fruit
/m/01dwsz,5988adb8f2b890cf,Waffle
/m/01tcjp,5990a21122d7eb99,Muffin
/m/02xwb,59936528664fc182,Fruit
/m/02xwb,5996eb83cbee3f57,Fruit
/m/03q2b,59a9ded3664f531a,Ham
/m/01tcjp,59b62a441692470a,Muffin
/m/02xwb,59bc584bb13972c2,Fruit
/m/02xwb,59bcc6d5ec7e2e29,Fruit
/m/0kdzn,59c05692fa80dc94,Sausage
/m/02xwb,59c3182aa966e1e0,Fruit
/m/02xwb,59c408dfbce5bd07,Fruit
/m/02xwb,59c5a7eb85789369,Fruit
/m/01dwwc,59ca47432fcfb6be,Pancake
/m/02xwb,5a018c347454554f,Fruit
/m/02xwb,5a0bf75eb1f6908d,Fruit
/m/02xwb,5a1149fbcbd37376,Fruit
/m/02xwb,5a19dbf80ef50695,Fruit
/m/02xwb,5a1fa43964e5c590,Fruit
/m/0jy4k,5a268ec6347ca3ee,Doughnut
/m/02xwb,5a28fac7487ad414,Fruit
/m/0mjqn,5a3229c1e4616aec,Pie
/m/01x5j8,5a33c3b325f685da,Crêpe
/m/017z01,5a38f7419ad1988e,French toast
/m/017z0v,5a38f7419ad1988e,Toast
/m/02xwb,5a3bb51cd384c51b,Fruit
/m/02xwb,5a420eddeb40735f,Fruit
/m/0l6sg,5a57ef7365c2340d,Breakfast cereal
/m/02xwb,5a59197db733023e,Fruit
/m/02xwb,5a69be776b5006e8,Fruit
/m/01tcjp,5a6b139713fde76e,Muffin
/m/01dwwc,5a6b276677ea1f3b,Pancake
/m/02xwb,5a7d070f26741d75,Fruit
/m/02xwb,5a7db92f7dbf535e,Fruit
/m/02xwb,5a8079a3d308837a,Fruit
/m/02xwb,5a8892f1f95f5a1f,Fruit
/m/02xwb,5a8bfbb31c3af109,Fruit
/m/0mjqn,5a8df9af6b0fc873,Pie
/m/02xwb,5a8ec81adc9ba7c2,Fruit
/m/01tcjp,5a92e40530209d8b,Muffin
/m/02xwb,5aa2eec96c1896bf,Fruit
/m/07tyc5,5abd384d676645a5,Frittata
/m/027x8l3,5ac3a07500cf8e3d,Breakfast sandwich
/m/01yyk,5ad08fb21a4be5aa,Cereal
/m/02xwb,5ad354b4d47c7025,Fruit
/m/02xwb,5ad8374f845858ce,Fruit
/m/01tcjp,5adb1c921e9b5226,Muffin
/m/01dwwc,5ae8f6c4c947a8e4,Pancake
/m/02xwb,5af18766d07741d8,Fruit
/m/02xwb,5afb2104784c607c,Fruit
/m/0jy4k,5afcf23a315838fa,Doughnut
/m/02xwb,5b0fcab49b2f51d3,Fruit
/m/01xg0j,5b1152767d21c2f6,Breakfast sausage
/m/0kdzn,5b1152767d21c2f6,Sausage
/m/0cl1s,5b1236af08d38e95,Bread pudding
/m/02xwb,5b18f0bd3eddcb77,Fruit
/m/01tcjp,5b1ababd875633ca,Muffin
/m/02xwb,5b1dd2a218b43963,Fruit
/m/02xwb,5b2aa5f148a765f6,Fruit
/m/01tcjp,5b2d329a5bdae161,Muffin
/m/04rx8j,5b3c290f1e41e17b,Fruit salad
/m/02xwb,5b5166b9c82fd92b,Fruit
/m/02xwb,5b532edfe4eafefb,Fruit
/m/02xwb,5b65416d74c69e78,Fruit
/m/02xwb,5b66136c4714f5ff,Fruit
/m/02xwb,5b67af31fca79eeb,Fruit
/m/02xwb,5b8dc1557fe4bac9,Fruit
/m/02xwb,5b91594fe2bf1016,Fruit
/m/02xwb,5b9583594a2af3b8,Fruit
/m/02xwb,5b9782e0ccc71be7,Fruit
/m/02xwb,5b9c4003b688c598,Fruit
/m/02xwb,5b9f3fe5bf4e30a7,Fruit
/m/02xwb,5ba3bcbdf2b7fff8,Fruit
/m/02xwb,5ba522a91162ae70,Fruit
/m/02xwb,5ba599270bc93b86,Fruit
/m/02xwb,5baa5a9706e771a2,Fruit
/m/02xwb,5bb0fc87bcf0873d,Fruit
/m/07tyc5,5bb58f968212844c,Frittata
/m/02xwb,5bbcab048697ed53,Fruit
/m/01tcjp,5bc9dfe1df14af5d,Muffin
/m/02xwb,5bdfa37c7b4911a0,Fruit
/m/02xwb,5be0fd50d5e71f94,Fruit
/m/01tcjp,5be611318ef92c43,Muffin
/m/01dwsz,5bebad82719fba85,Waffle
/m/01x5j8,5bf684f0940e437b,Crêpe
/m/02xwb,5bff196fb8482bd9,Fruit
