Class_id,Image id,class_description
/m/02gy8y,3536a684aba42d3a,Energy bar
/m/0h0xm,35383d686c681b91,Bacon
/m/02xwb,353b7441ca3fb52e,Fruit
/m/0400bw,353bceb93904d46f,Cinnamon roll
/m/02xwb,353f9b75ca7ab759,Fruit
/m/02xwb,35416196c85894f5,Fruit
/m/02xwb,354a38aedde007a2,Fruit
/m/03byy2b,354e359e9b770e9f,Monkey bread
/m/02xwb,354f979990e1b71b,Fruit
/m/016bn0,354fafcc48986a4f,Omelette
/m/0400bw,3550748d927aa5d8,Cinnamon roll
/m/07ql1_,3550748d927aa5d8,Sticky bun
/m/01tcjp,35606a89db13feae,Muffin
/m/03byy2b,356bc394956a7d70,Monkey bread
/m/03bmz,356d1646ae18435d,Grits
/m/0824hp,356d1646ae18435d,Sausage gravy
/m/09cc0q,356d1646ae18435d,Biscuits and gravy
/m/02xwb,35730904d57af553,Fruit
/m/02xwb,3574a6868a00e6c4,Fruit
/m/02xwb,35779b6ef71061d9,Fruit
/m/01tcjp,357aa71f62c19076,Muffin
/m/02xwb,357b19c95cf910ef,Fruit
/m/02xwb,358019894d8cf0fa,Fruit
/m/01x5j8,3581f29fc99c8c8c,Crêpe
/m/0mjqn,3581f2b2b18c38f9,Pie
/m/03bmz,358355c85ec25902,Grits
/m/0824hp,358355c85ec25902,Sausage gravy
/m/0400bw,3583c4c749c5c19c,Cinnamon roll
/m/07ql1_,358442424b5e41b7,Sticky bun
/m/0jy4k,35871f63a4184ee9,Doughnut
/m/02xwb,358a19750655afe0,Fruit
/m/015wgc,358d14ac681cfafe,Croissant
/m/01dwsz,359a1bd1ed8a8bf6,Waffle
/m/015wgc,359e88e334c86f81,Croissant
/m/02xwb,359f2d2a0ea709b0,Fruit
/m/020hqc,359fcbfa939bbb2c,Muesli
/m/02xwb,35a8d1a5898290ed,Fruit
/m/01tcjp,35aa66fb5d21ade7,Muffin
/m/02xwb,35acaddefe55bf62,Fruit
/m/0b0y41,35ba2ba6e942f1ce,Poached egg
/m/02xwb,35bedfbc0ecab348,Fruit
/m/09gnq8,35c4ffd81249dafe,Home fries
/m/02xwb,35d2669b7f23a20d,Fruit
/m/01tcjp,35d60d6ac2edf18e,Muffin
/m/06y1hm,35d8c1ded2deda14,Turnover
/m/02xwb,35d94ed75fd54050,Fruit
/m/02xwb,35df209d4254ddd9,Fruit
/m/014l8n,35f1ad3c2097353e,Yogurt
/m/0jy4k,35f7bd164522b52b,Doughnut
/m/0bbd9t,35f9f6cfee7d11c3,Egg sandwich
/m/0824hp,35febff905bdb5a6,Sausage gravy
/m/0kdzn,3605726bcf6ad760,Sausage
/m/04rx8j,360638204d8d7c1b,Fruit salad
/m/02xwb,3607e0d9676ac418,Fruit
/m/06y1hm,360b6173575595c6,Turnover
/m/0bbd9t,360d21dc6879c714,Egg sandwich
/m/02xwb,36125a2ce5e36465,Fruit
/m/02xwb,361ae552663840c5,Fruit
/m/02xwb,361be3c4f6e0bdc6,Fruit
/m/02xwb,36240f57f92afebf,Fruit
/m/02xwb,3624bcfe7d8da6ba,Fruit
/m/02z9dy,362efabffd2a5bf8,Granola
/m/020hqc,362fdd932fbf930a,Muesli
/m/0l6sg,362fdd932fbf930a,Breakfast cereal
/m/02xwb,36367d16d2870fde,Fruit
/m/01tqs1,363a20ec93a9c68a,Biscuit
/m/02xwb,363baac6d47ccca8,Fruit
/m/06y1hm,3640f48927fc64f9,Turnover
/m/01tqs1,3641a22b342a93c3,Biscuit
/m/015wgc,364b6f7f8eec64ba,Croissant
/m/02xwb,365110284a8e272c,Fruit
/m/0kdzn,3653f3976a9149ae,Sausage
/m/017z01,365454b621265c25,French toast
/m/02xwb,365a4366bf0347fc,Fruit
/m/02xwb,366bb8da949754e8,Fruit
/m/0cl1s,367225eaa374663f,Bread pudding
/m/02xwb,36739c12bd794984,Fruit
/m/02xwb,367b6b4bb41402f5,Fruit
/m/01dwwc,367de35822733679,Pancake
/m/01dwsz,368007d1c80b0060,Waffle
/m/0mjqn,368007d1c80b0060,Pie
/m/01yyk,368347084aaf95f6,Cereal
/m/02xwb,36840f2607eebbe8,Fruit
/m/0824hp,368cb739d6ea0143,Sausage gravy
/m/09cc0q,368cb739d6ea0143,Biscuits and gravy
/m/0400bw,369982aada78557e,Cinnamon roll
/m/02xwb,369aa0c5f120e71f,Fruit
/m/04shrv,369bd9fd933ba38b,Hash browns
/m/01f79n,36a28908b6f7e315,Quiche
/m/02xwb,36a2e50f52dce3b2,Fruit
/m/02xwb,36a785d8a03914d0,Fruit
/m/02xwb,36b3349d4fc15833,Fruit
/m/0jy4k,36b3752a0906d3c0,Doughnut
/m/015wgc,36b501fc3e20d3d7,Croissant
/m/06y1hm,36b501fc3e20d3d7,Turnover
/m/02xwb,36b54b54a706ada9,Fruit
/m/0kdzn,36b5a32d84acb131,Sausage
/m/03byy2b,36b764c2d740c5dd,Monkey bread
/m/0824hp,36bb0f71bc10938e,Sausage gravy
/m/02xwb,36bcc5ef734dad83,Fruit
/m/02xwb,36c056149a5068a4,Fruit
/m/02xwb,36c675bac65857bc,Fruit
/m/02xwb,36c89ce458965137,Fruit
/m/02xwb,36c93ef7412bd46a,Fruit
/m/02xwb,36cf807cd825c575,Fruit
/m/02xwb,36d0c614657b937d,Fruit
/m/02xwb,36d5a31003072d36,Fruit
/m/02gy8y,36d6af929bb176a3,Energy bar
/m/02xwb,36deff6b201fee1b,Fruit
/m/016bn0,36df6b58a1415545,Omelette
/m/02z9dy,36e31d31bcec11d0,Granola
/m/02xwb,36e3a4672d915453,Fruit
/m/02xwb,36e7d311a053cf76,Fruit
/m/02xwb,36ed70c3225a18f6,Fruit
/m/018vnz,36f8a4a2e736f52e,Corn flakes
/m/0cl1s,36fc90a2b2eae540,Bread pudding
/m/02xwb,3700043908788a30,Fruit
/m/0bbd9t,37001ade0df85823,Egg sandwich
/m/09gnq8,370c7bc9c2abe5d5,Home fries
/m/01tcjp,371be9ce8882e452,Muffin
/m/014l8n,371cb5832fc5982c,Yogurt
/m/04rx8j,371eba7d9d4eaf79,Fruit salad
/m/06y1hm,37239cbcac4e1bf9,Turnover
/m/015wgc,372407dcc651969a,Croissant
/m/06y1hm,372407dcc651969a,Turnover
/m/09gnq8,3727712bfa7a49fb,Home fries
/m/02xwb,3728d22acea4a8a6,Fruit
/m/04rx8j,3728d22acea4a8a6,Fruit salad
/m/02xwb,372b766aeac3a3bb,Fruit
/m/02xwb,372cc8e7263aa12b,Fruit
/m/02xwb,372d7bf8437d1574,Fruit
/m/01tcjp,372da23150120775,Muffin
/m/017z01,372f7114b6ed15b5,French toast
/m/04shrv,372f86003a662ad1,Hash browns
/m/02xwb,3732004e54480d09,Fruit
/m/0h0xm,373785e810431159,Bacon
/m/02xwb,3738c18e1412d00d,Fruit
/m/016bn0,373ff827e7371588,Omelette
/m/02xwb,373ff827e7371588,Fruit
/m/02xwb,37413a66d26252c8,Fruit
/m/01tcjp,3743bc1a7f040e7c,Muffin
/m/02xwb,374839830a86f5dc,Fruit
/m/04rx8j,3748b581f68e4f24,Fruit salad
/m/0b0y41,374940c241515735,Poached egg
/m/01pmj8,374a5c827f9e79d8,Scone
/m/016bn0,3753af3cbc48ef54,Omelette
/m/02xwb,375621129098b197,Fruit
/m/02xwb,375b414713775fee,Fruit
/m/0mjqn,3761467b2767f004,Pie
/m/02xwb,3766935137d317af,Fruit
/m/02xwb,3767fab99bb8e9f8,Fruit
/m/02xwb,376a6ab871883979,Fruit
/m/04shrv,376b8b8f4515e06c,Hash browns
/m/017z0v,376bb1f6b5d7c072,Toast
/m/07ql1_,376c462c6b12d4aa,Sticky bun
/m/0jy4k,376fc8137325e69c,Doughnut
/m/018vnz,3770d7a0b818b19e,Corn flakes
/m/01bf_1,3772b43aea7da986,Oatmeal
/m/020hqc,3772b43aea7da986,Muesli
/m/02z9dy,3772b43aea7da986,Granola
/m/0824hp,377352452a0ebf3a,Sausage gravy
/m/05m8_w,37792566a3e98826,Strudel
/m/06y1hm,37794284dc72db90,Turnover
/m/016bn0,3780a2c796b4c11c,Omelette
/m/06y1hm,3780a2c796b4c11c,Turnover
/m/01tcjp,3788d41a52970e63,Muffin
/m/0jy4k,3788d41a52970e63,Doughnut
/m/0b0y41,378f3ea9f7695bbf,Poached egg
/m/017z0v,379325d6aef82e56,Toast
/m/01dwsz,379325d6aef82e56,Waffle
/m/017z01,37933420ca8dda33,French toast
/m/02xwb,3793c1f3924b411a,Fruit
/m/02xwb,379452200fce3653,Fruit
/m/02g3bz,379c6eed01c03309,Quesadilla
/m/017z0v,379ca6b80ab14c13,Toast
/m/01dwsz,37a535bf98cc2ce5,Waffle
/m/0jy4k,37a6df8e9c52a271,Doughnut
/m/02xwb,37a748c5041a52c4,Fruit
/m/020hqc,37aa51846fec622d,Muesli
/m/02z9dy,37aa51846fec622d,Granola
/m/0l6sg,37aa51846fec622d,Breakfast cereal
/m/02xwb,37ab6435e44663e7,Fruit
/m/04shrv,37ac28652c4202ce,Hash browns
/m/02xwb,37b52505f9865f99,Fruit
/m/02xwb,37bf2cf47b67e955,Fruit
/m/01xg0j,37bfee3a6389c051,Breakfast sausage
/m/02xwb,37c3804402008709,Fruit
/m/04rx8j,37d23e7e764439a6,Fruit salad
/m/02xwb,37d457e4d7212878,Fruit
/m/027x8l3,37d514c377be8127,Breakfast sandwich
/m/01tcjp,37d95c8a72787545,Muffin
/m/09cc0q,37dcfd3ed5971acb,Biscuits and gravy
/m/01dwsz,37e9ac865db4ae54,Waffle
/m/01dwsz,37eb6c20f4b49b58,Waffle
/m/02xwb,37eb6c20f4b49b58,Fruit
/m/02xwb,37eb93db44116de8,Fruit
/m/01x5j8,37f05afc7546cd62,Crêpe
/m/01tcjp,37f329df588b428c,Muffin
/m/02xwb,37f461c44f8cac6e,Fruit
/m/02xwb,37f89d6e836249a3,Fruit
/m/02xwb,37f9f93cd8ac53a8,Fruit
/m/04rx8j,37fcbef13b5b0753,Fruit salad
/m/02xwb,381435616da814a8,Fruit
/m/0cl1s,3814c2611bafe48b,Bread pudding
/m/016bn0,381551af1dd70266,Omelette
/m/017z0v,381551af1dd70266,Toast
/m/04shrv,381551af1dd70266,Hash browns
/m/02xwb,38155f4c10aab727,Fruit
/m/014l8n,3818a4e07c6c071f,Yogurt
/m/01tcjp,381a75642be89061,Muffin
/m/01x5j8,381bb4d69b92904d,Crêpe
/m/01x5j8,381dc9ef0545674f,Crêpe
/m/014l8n,3827c613bb944c61,Yogurt
/m/0jy4k,382d2137b3cb3388,Doughnut
/m/02xwb,382f6ca3b6718e8f,Fruit
/m/02xwb,38359a1384a33df5,Fruit
/m/02xwb,383a5d10fde1547e,Fruit
/m/02xwb,383fbed74a7fddd8,Fruit
/m/04rx8j,384029262f12087d,Fruit salad
/m/02xwb,384049a8c7ba9057,Fruit
/m/02g3bz,384392eab6ebf98a,Quesadilla
/m/02xwb,384394e66127e41e,Fruit
/m/02xwb,3846b6e5ef80560b,Fruit
/m/027x8l3,38472e226d589e4b,Breakfast sandwich
/m/0bbd9t,38472e226d589e4b,Egg sandwich
/m/02gy8y,384a3e98106d3fa3,Energy bar
/m/01dwwc,384a4785b4fb88b9,Pancake
/m/03bmz,384a8e7e29db1f05,Grits
/m/04shrv,384d0f09c1fd3a6b,Hash browns
/m/01x5j8,3856c3c9ae3d8ec4,Crêpe
/m/02xwb,38578b7fa684fefb,Fruit
/m/04rx8j,385845003c2aecce,Fruit salad
/m/02xwb,3858dc7df3c5a0ae,Fruit
/m/02xwb,3864d1459d43206e,Fruit
/m/01xg0j,3865d375a9b65c4c,Breakfast sausage
/m/0kdzn,3865d375a9b65c4c,Sausage
/m/016bn0,386a3ab64758d6a8,Omelette
/m/04shrv,386a3ab64758d6a8,Hash browns
/m/02xwb,386ab1299b4d8100,Fruit
/m/02xwb,3879b74c5e4b0812,Fruit
/m/0824hp,387b64f95cb0899c,Sausage gravy
/m/02xwb,387e2837bebfe851,Fruit
/m/05m8_w,387e491089392154,Strudel
/m/01dwwc,38812f8bae7570af,Pancake
/m/02xwb,38848ea26913ea8c,Fruit
/m/02xwb,388b9e8f23e68118,Fruit
/m/015wgc,389137068319e2b9,Croissant
/m/017z0v,3891ed2fcb09e728,Toast
/m/02xwb,38982592f907ae80,Fruit
/m/03bmz,389fa7c4dd7ef0d0,Grits
/m/02xwb,38a0311e09e145ba,Fruit
/m/01tcjp,38a46a2aab0e6854,Muffin
/m/01x5j8,38a92c1797fb91f9,Crêpe
/m/0mjqn,38aaa6f11487407b,Pie
/m/02xwb,38ad9c83784dea36,Fruit
/m/015wgc,38ae35c3faab03b3,Croissant
/m/02xwb,38aebc95014a1a7e,Fruit
/m/016bn0,38c0bd58294989e1,Omelette
/m/0kdzn,38c1650f9a8c9e17,Sausage
/m/0kdzn,38c1b3d61aee5e46,Sausage
/m/02xwb,38c1fb62c0e1ad78,Fruit
/m/02xwb,38d032d7eb9de299,Fruit
/m/01yyk,38d1642d7b6471df,Cereal
/m/09gnq8,38db497818a5e867,Home fries
/m/02xwb,38e444abc2244b79,Fruit
/m/02xwb,38ed88953dea2e9d,Fruit
/m/02xwb,38fb17a0467fc412,Fruit
/m/0824hp,39036a217499cc17,Sausage gravy
/m/015wgc,3905831ff2584afa,Croissant
/m/02xwb,3906f4b24e6667eb,Fruit
/m/02xwb,3908156fe3022181,Fruit
/m/07tyc5,390d4966f75d8442,Frittata
/m/02xwb,390dfa16847f3189,Fruit
/m/01f79n,3914fe2d92f2f631,Quiche
/m/02xwb,39162e07b7b1c07d,Fruit
/m/02xwb,391a96af2d465a8f,Fruit
/m/017z01,391b6a7d1d1be8ec,French toast
/m/017z0v,391b6a7d1d1be8ec,Toast
/m/0h0xm,391d1a44abb3cb01,Bacon
/m/02xwb,391dc3e402ed41b5,Fruit
/m/01dwsz,391f2f547f3119d2,Waffle
/m/02xwb,39228424d9fa1479,Fruit
/m/07ql1_,3926460eb4b2c166,Sticky bun
/m/02g3bz,3928c1baeaeae9bc,Quesadilla
/m/0h0xm,392e9a49f4823a37,Bacon
/m/02xwb,3930cdae0598c2d8,Fruit
/m/0824hp,39356fd094da23a4,Sausage gravy
/m/09cc0q,39356fd094da23a4,Biscuits and gravy
/m/02xwb,393caa0c1132cd92,Fruit
/m/02xwb,39456c9d2e781fba,Fruit
/m/02xwb,3949b2a93b667630,Fruit
/m/02xwb,394e86d20ee86687,Fruit
/m/01dwwc,395069b979ab24c3,Pancake
/m/01pmj8,3951046a03468eb8,Scone
/m/02w4tl,3951046a03468eb8,English muffin
/m/09cc0q,3951046a03468eb8,Biscuits and gravy
/m/02xwb,39545e01b64707e5,Fruit
/m/02xwb,3956e134c74df0a7,Fruit
/m/02g3bz,395f7c94b9c8691e,Quesadilla
/m/01tqs1,3964fb5c9f0ce7ff,Biscuit
/m/02xwb,396fccbe7d70c9c2,Fruit
/m/02xwb,3973866abcdc5133,Fruit
/m/02xwb,397437088394706c,Fruit
/m/0h0xm,3977fae479438941,Bacon
/m/01tcjp,3979be7bb0aebce6,Muffin
/m/02xwb,397af199ef2496e7,Fruit
/m/0jy4k,397e4bd6a9473e73,Doughnut
/m/02xwb,3984a61d47b359e3,Fruit
/m/0400bw,3986576fbf38486b,Cinnamon roll
/m/07ql1_,3986576fbf38486b,Sticky bun
/m/01dwsz,3988dc19e7d69e1c,Waffle
/m/04rx8j,398990b90e889520,Fruit salad
/m/01xg0j,398aedc0fc1752a9,Breakfast sausage
/m/0h0xm,398aedc0fc1752a9,Bacon
/m/0kdzn,398aedc0fc1752a9,Sausage
/m/02xwb,3992f399f5562720,Fruit
/m/09cc0q,399867828464d9c3,Biscuits and gravy
/m/0b0y41,399867828464d9c3,Poached egg
/m/02xwb,3998e3c4c43ff5bf,Fruit
/m/02xwb,399b247e8092b0d9,Fruit
/m/016bn0,399cea0075d5b944,Omelette
/m/02xwb,399f1d9677b0b275,Fruit
/m/02xwb,39a3ebf9992e145b,Fruit
/m/02xwb,39a617205c323469,Fruit
/m/02xwb,39a622be967ee535,Fruit
/m/01tcjp,39aee8238f40986f,Muffin
/m/02w4tl,39aee8238f40986f,English muffin
/m/02xwb,39af141308177eca,Fruit
/m/018vnz,39b176f114345c6e,Corn flakes
/m/014l8n,39b2cfbd9f5293c6,Yogurt
/m/04rx8j,39b5dffffbb14129,Fruit salad
/m/02xwb,39c3a9487c3096ac,Fruit
/m/02xwb,39c41cd4e5b381bd,Fruit
/m/05m8_w,39c9491ee31d04f8,Strudel
/m/02xwb,39ceb0421d7bc45f,Fruit
/m/02xwb,39cfb260cfd58b58,Fruit
/m/01tcjp,39d07c5dc05da636,Muffin
/m/02xwb,39d2e662e2f5f29a,Fruit
/m/0jy4k,39d2e662e2f5f29a,Doughnut
/m/02xwb,39d8aada1524942f,Fruit
/m/02xwb,39d99708ac5095da,Fruit
/m/01tcjp,39de5d6d969d4813,Muffin
/m/02xwb,39eab4b4e56e3aa5,Fruit
/m/02xwb,39ed68b4e93e003c,Fruit
/m/02xwb,39ee400734b88550,Fruit
/m/0400bw,39f0c3bef95dffcc,Cinnamon roll
/m/07ql1_,39f0c3bef95dffcc,Sticky bun
/m/02xwb,39f1ec9d7b50c8a7,Fruit
/m/015wgc,39f7af62b1f3b2d8,Croissant
/m/02xwb,39f9494e32b033ea,Fruit
/m/017z0v,39fbd604e285742b,Toast
/m/0824hp,3a046e890c8f30d2,Sausage gravy
/m/02xwb,3a0749e3a66127c6,Fruit
/m/02xwb,3a08d46481a64245,Fruit
/m/02z9dy,3a0afdc5631fca0d,Granola
/m/02xwb,3a0d56b1a3efd9d0,Fruit
/m/015wgc,3a11b23aeceda389,Croissant
/m/09cc0q,3a1d3b70889c6faf,Biscuits and gravy
/m/01tcjp,3a1e82d028eafa02,Muffin
/m/01dwsz,3a2013ad08990999,Waffle
/m/02xwb,3a21a95e93021a21,Fruit
/m/02xwb,3a25f7c9e4992100,Fruit
/m/02xwb,3a296cf514b18d4f,Fruit
/m/02xwb,3a2977275c5317a0,Fruit
/m/06y1hm,3a2be47c75470cc7,Turnover
/m/02xwb,3a2f13404174f7ce,Fruit
/m/04shrv,3a34804038aaea87,Hash browns
/m/0cl1s,3a34804038aaea87,Bread pudding
/m/02xwb,3a373a1c31dbce36,Fruit
/m/05m8_w,3a39d6ddaff2ad81,Strudel
/m/02xwb,3a446f3157e745f8,Fruit
/m/016bn0,3a4719f3c9defdc3,Omelette
/m/016bn0,3a4bcfe10870bac3,Omelette
/m/07tyc5,3a4bcfe10870bac3,Frittata
/m/02xwb,3a4ee710827e7e81,Fruit
/m/017z0v,3a508b5a4104d892,Toast
/m/01tcjp,3a5351236b48b233,Muffin
/m/02xwb,3a54ece651ec4cd7,Fruit
/m/02xwb,3a5c440128d6624f,Fruit
/m/01tcjp,3a5c836432809078,Muffin
/m/02xwb,3a5c836432809078,Fruit
/m/04shrv,3a61da286e9734c8,Hash browns
/m/02z9dy,3a6b6dba15a8eea1,Granola
/m/02xwb,3a6bb7e3fd15c091,Fruit
/m/01x5j8,3a6edfbd8d45292e,Crêpe
/m/02xwb,3a6f6489c7ce55ea,Fruit
/m/03bmz,3a70d548e1895e36,Grits
/m/04rx8j,3a7317fb3884124b,Fruit salad
/m/06y1hm,3a7b8feadbae3256,Turnover
/m/05m8_w,3a7caa6122f867ec,Strudel
/m/02xwb,3a7d145604d5767f,Fruit
/m/0bbd9t,3a7df5c171fd1069,Egg sandwich
/m/02xwb,3a849e63e862ea87,Fruit
/m/01dwwc,3a84ffd4ff53c245,Pancake
/m/02xwb,3a8a2812e9a31740,Fruit
/m/02xwb,3a9303b229f83d6c,Fruit
/m/02xwb,3a93933e61383659,Fruit
/m/015wgc,3a93c9db546e1bbd,Croissant
/m/01tcjp,3a9514f7f0370e3a,Muffin
/m/02xwb,3a973825954677a5,Fruit
/m/09cc0q,3a986ba0371a1edf,Biscuits and gravy
/m/015wgc,3aa21a90ce4d3b11,Croissant
/m/02xwb,3aa2f719d048484d,Fruit
/m/02xwb,3aaba8352414b088,Fruit
/m/05m8_w,3aacc845be174bba,Strudel
/m/06y1hm,3aacc845be174bba,Turnover
/m/02xwb,3aadcf0ce64ec7de,Fruit
/m/09cc0q,3ab1fa145feb6cff,Biscuits and gravy
/m/02xwb,3ab30ba9a90be195,Fruit
/m/02xwb,3ab6a4ab470ac755,Fruit
/m/0jy4k,3ab6fdb3a5566d1b,Doughnut
/m/018vnz,3ab8cdec1ccf471f,Corn flakes
/m/0l6sg,3ab8cdec1ccf471f,Breakfast cereal
/m/02xwb,3ac089e2901cbe17,Fruit
/m/02xwb,3ac131254318c5da,Fruit
/m/0jy4k,3ac131254318c5da,Doughnut
/m/04rx8j,3ac2647fbef65ef9,Fruit salad
/m/0jy4k,3ac72c0512b7f7e1,Doughnut
/m/02xwb,3acbb1a32d919ab4,Fruit
/m/02xwb,3ad41a9cdb075020,Fruit
/m/02xwb,3ad6daa7218bcee9,Fruit
/m/02xwb,3ad8b74b989df4c6,Fruit
/m/02xwb,3adc6c0784dda819,Fruit
/m/01tcjp,3adefdc613bbf4e9,Muffin
/m/0jy4k,3ae2b692318d8e0f,Doughnut
/m/018vnz,3ae39d5bcc5b3f24,Corn flakes
/m/020hqc,3ae39d5bcc5b3f24,Muesli
/m/0l6sg,3ae39d5bcc5b3f24,Breakfast cereal
/m/02xwb,3ae5040ab62e1b95,Fruit
/m/02xwb,3ae6d5c6836372c4,Fruit
/m/06y1hm,3ae7e369e3fe473d,Turnover
/m/02xwb,3ae98f618d3bf81d,Fruit
/m/02xwb,3af05f7503eb61aa,Fruit
/m/02xwb,3b03acfacc529917,Fruit
/m/016bn0,3b0941e5feb1dbd2,Omelette
/m/02xwb,3b0d7cbbc38753ca,Fruit
/m/02xwb,3b127697f105b565,Fruit
/m/02xwb,3b135fbb9d7c2a9e,Fruit
/m/03byy2b,3b14ca28451e629f,Monkey bread
/m/02xwb,3b17ace311d759ca,Fruit
/m/0cl1s,3b1b4183c8fd4bbf,Bread pudding
/m/0jy4k,3b206728d48faa53,Doughnut
/m/02xwb,3b255c4ff0043a77,Fruit
/m/06y1hm,3b25cd4cfabe38e2,Turnover
/m/018vnz,3b26e9d02dc02e94,Corn flakes
/m/0l6sg,3b26e9d02dc02e94,Breakfast cereal
/m/02xwb,3b27b06727d06c2d,Fruit
/m/02xwb,3b3097b2aac9881b,Fruit
/m/02xwb,3b373d3aea8efb7d,Fruit
/m/0mjqn,3b37b103c5b57d91,Pie
/m/03bmz,3b3c532e86c536da,Grits
/m/0824hp,3b3c532e86c536da,Sausage gravy
/m/09cc0q,3b3c532e86c536da,Biscuits and gravy
/m/02xwb,3b452b57737294d7,Fruit
/m/09cc0q,3b4a7e6a7d90d5c0,Biscuits and gravy
/m/02xwb,3b4d3f9d94ed6b9a,Fruit
/m/02xwb,3b4f783cd27b4c9d,Fruit
/m/09cc0q,3b57d3231a8e4251,Biscuits and gravy
/m/02xwb,3b5868a0dd3a427b,Fruit
/m/02xwb,3b59770c39d31407,Fruit
/m/01pmj8,3b5a1392d793e7a2,Scone
/m/02g3bz,3b5a1392d793e7a2,Quesadilla
/m/02gy8y,3b5dc1092880444c,Energy bar
/m/02xwb,3b629a59c16e56df,Fruit
/m/014l8n,3b6b49e072655706,Yogurt
/m/01x5j8,3b6edb439db74dd7,Crêpe
/m/02xwb,3b75314ea15a9034,Fruit
/m/02xwb,3b75c89c46bea3f5,Fruit
/m/02xwb,3b76088e76b89489,Fruit
/m/02xwb,3b796876964c54c5,Fruit
/m/02gy8y,3b817c9a6e9fc73c,Energy bar
/m/01dwsz,3b8d808c18699e3d,Waffle
/m/02xwb,3b8d808c18699e3d,Fruit
/m/02xwb,3b93d7d5141245f6,Fruit
/m/02xwb,3b94c569921255e2,Fruit
/m/017z0v,3b96f343ba0265cc,Toast
/m/02z9dy,3b974ad6a71499e7,Granola
/m/01tcjp,3b98ecc00647c5b2,Muffin
/m/02xwb,3b996d2b4a40c5e5,Fruit
/m/02gy8y,3b9aa1f3a9604862,Energy bar
/m/02xwb,3b9c9e2549e07d87,Fruit
/m/02xwb,3b9cbd3005783078,Fruit
/m/01tcjp,3b9d478605fcb7e7,Muffin
/m/01tqs1,3b9d478605fcb7e7,Biscuit
/m/02xwb,3ba1eba3c2f3f8c8,Fruit
/m/02xwb,3ba423da2d34310f,Fruit
/m/02gy8y,3ba59b8acdc45e02,Energy bar
/m/02xwb,3ba906d27035c27a,Fruit
/m/018vnz,3ba9891e9615e669,Corn flakes
/m/02z9dy,3ba9891e9615e669,Granola
/m/02xwb,3baa638c891f3242,Fruit
/m/02xwb,3bb0d87be737576a,Fruit
/m/01dwwc,3bb10f510d1affe5,Pancake
/m/01x5j8,3bb10f510d1affe5,Crêpe
/m/02xwb,3bb10f510d1affe5,Fruit
/m/04shrv,3bb3db2d7f9423d5,Hash browns
/m/017z0v,3bb57d633ebdb576,Toast
/m/0400bw,3bc2475e931d2e4e,Cinnamon roll
/m/02xwb,3bc38028dd447e6d,Fruit
/m/016bn0,3bc3a1d913cc7850,Omelette
/m/02xwb,3bc6abb50835e2f7,Fruit
/m/02xwb,3bcc55abd698e4b4,Fruit
/m/02gy8y,3bceafdf11386531,Energy bar
/m/02xwb,3bcee83adbaade2b,Fruit
/m/027x8l3,3bceea7202fe5c51,Breakfast sandwich
/m/02xwb,3bd427bd4768468f,Fruit
/m/0jy4k,3bd95039825176ba,Doughnut
/m/016bn0,3bdabd7c192b1998,Omelette
/m/02xwb,3bdb72f2b349f189,Fruit
/m/01tcjp,3be3c623d75fa475,Muffin
/m/02xwb,3bf6f676e52d921c,Fruit
/m/02xwb,3bf8404fe1b88376,Fruit
/m/0kdzn,3bfcabba46b86dfb,Sausage
/m/04shrv,3bff068b0ca029f4,Hash browns
/m/09gnq8,3bff068b0ca029f4,Home fries
/m/01dwsz,3bffa24f9846d0dd,Waffle
/m/02gy8y,3c063a37b004b437,Energy bar
/m/02xwb,3c0ca5a9992440e9,Fruit
/m/02xwb,3c0f86f127c328b4,Fruit
/m/02xwb,3c19f3b03239dd45,Fruit
/m/01tcjp,3c1be83130889082,Muffin
/m/02xwb,3c2b89712891312a,Fruit
/m/02xwb,3c2da8a3d8fa89bf,Fruit
/m/02xwb,3c2ecd4092d8bc2c,Fruit
/m/02xwb,3c2fa7bbb38a3888,Fruit
/m/02xwb,3c33273ded4cb232,Fruit
/m/02xwb,3c39904d0ebe9aff,Fruit
/m/01tcjp,3c3c72b90e96bf24,Muffin
/m/02xwb,3c3cfb532d970553,Fruit
/m/02xwb,3c3e03d9f3f2e1e9,Fruit
/m/02xwb,3c484fa78501dd49,Fruit
/m/0bbd9t,3c4a5b7157065f7e,Egg sandwich
/m/01dwwc,3c4d1f1a62153a38,Pancake
/m/0jy4k,3c4eba7663755f69,Doughnut
/m/02xwb,3c503439c754c583,Fruit
/m/02xwb,3c54c19ba56b5e48,Fruit
/m/02xwb,3c55aa3899fa0185,Fruit
/m/02xwb,3c5613d0d1b83127,Fruit
/m/05m8_w,3c5613d0d1b83127,Strudel
/m/02xwb,3c56c796cabeb906,Fruit
/m/02xwb,3c67131324f212ea,Fruit
/m/01tcjp,3c6905e9d51987e6,Muffin
/m/02xwb,3c6a555349c850c0,Fruit
/m/01x5j8,3c6b5820f0dcfdfd,Crêpe
/m/01dwsz,3c73807461f7aee0,Waffle
/m/01dwwc,3c73807461f7aee0,Pancake
/m/01x5j8,3c73807461f7aee0,Crêpe
/m/0h0xm,3c76ba95f236eaef,Bacon
/m/02xwb,3c7b65c15bec9b40,Fruit
/m/02xwb,3c7c55bc70728729,Fruit
/m/01tcjp,3c8004744b3f5b44,Muffin
/m/0jy4k,3c824722481c3a06,Doughnut
/m/0kdzn,3c824722481c3a06,Sausage
